либериец;218;_ Gen; 1.68;_ Nom;0.0413;ЗА Acc;0.0413;
гран;11081;_ Nom; 1.29;_ Gen;0.133;ПЕРЕД Ins;0.0352;
министр;795565;_ Gen; 1.25;_ Nom;0.341;ПО Dat;0.0304;_ Ins;0.0262;_ Dat;0.0186;_ Acc;0.0162;
министерство;269908;_ Gen; 1.24;ПО Dat;0.0275;_ Nom;0.00767;
консультантплюс;452;_ Nom; 1.24;
дозорцев;146;_ Nom; 1.19;
кафедра;103890;_ Gen; 1.18;_ Nom;0.0495;В Loc;0.0447;_ Dat;0.00201;
виджей;1518;_ Nom; 1.16;
замминистра;44166;_ Gen; 1.15;_ Nom;0.533;ПО Dat;0.0331;_ Acc;0.0314;_ Ins;0.0149;_ Dat;0.00781;
точка;598661;_ Gen; 1.13;_ Nom;0.0312;В Loc;0.0308;НА Loc;0.0193;НА Acc;0.0101;
врио;36641;_ Gen; 1.06;_ Nom;0.362;_ Ins;0.0283;_ Dat;0.0188;_ Acc;0.0172;
кожуун;389;_ Gen; 1.05;
вагиф;134;_ Nom; 1.04;
лишение;234332;_ Gen; 1.04;НА Acc;0.0834;_ Ins;0.0281;С Ins;0.0151;_ Nom;0.0119;В Loc;0.0106;
заместитель;621530;_ Gen; 1.03;_ Nom;0.428;ПО Dat;0.0414;_ Acc;0.0208;_ Ins;0.0196;_ Dat;0.0141;В Loc;0.0107;
метательница;501;_ Gen; 1.03;_ Nom;0.267;_ Acc;0.0419;ИЗ Gen;0.0399;
причинение;56999;_ Gen; 1.02;ПО Dat; 0.16;_ Dat;0.138;ВСЛЕДСТВИЕ Gen;0.0237;ПУТЕМ Gen;0.0234;В Loc;0.0179;_ Ins;0.0132;_ Nom;0.00412;
зампред;62918;_ Gen; 1.01;_ Nom;0.567;_ Acc;0.0208;ПО Dat;0.0192;_ Ins;0.0121;_ Dat;0.012;
департамент;269946;_ Gen; 1.01;ПО Dat;0.0683;_ Nom;0.0679;
спс;1450;_ Nom; 1.01;
факультет;112762;_ Gen;  1.0;_ Nom;0.0241;В Loc;0.0199;
кирсан;118;_ Nom;  1.0;
подолье;159;_ Nom;  1.0;В Acc;0.0314;
автоновость;12279;_ Gen;0.999;_ Nom;0.00106;
зазрение;2306;_ Gen;0.995;
еэс;10132;_ Gen;0.994;_ Nom;0.00237;
зампредседателя;1897;_ Gen;0.994;_ Nom; 0.59;_ Acc; 0.02;_ Dat;0.00738;
угрызение;7890;_ Gen;0.993;_ Nom;0.0033;
риа;46890;_ Nom;0.992;
генсовет;8405;_ Gen; 0.99;_ Nom;0.00178;
шаховской;182;_ Gen;0.989;
оказание;151075;_ Gen;0.989;_ Dat; 0.08;В Loc;0.0347;_ Ins;0.0133;_ Nom;0.00565;
млрд;48920;_ Gen;0.987;ИЗ Gen;0.0243;_ Nom;0.0101;
отдел;391278;_ Gen;0.986;ПО Dat;0.125;В Loc;0.0196;_ Nom;0.0163;
экс-президент;34263;_ Gen;0.985;_ Nom;0.287;_ Acc;0.0371;_ Ins;0.0361;_ Dat;0.0279;
рт;9777;_ Gen;0.984;_ Nom;0.00194;
председатель;746861;_ Gen;0.982;_ Nom;0.335;_ Ins;0.0222;_ Dat;0.0151;_ Acc;0.0135;
анаплазмоз;219;_ Gen;0.982;
диоксид;11053;_ Gen;0.982;_ Nom;0.0153;
нюнорск;109;_ Nom;0.982;
азем;217;В Loc;0.982;
соискание;15970;_ Gen;0.981;_ Nom;0.000877;
сверхпластичность;107;_ Gen;0.981;
свёртываемость;1783;_ Gen; 0.98;
прилитие;100;_ Gen; 0.98;В Loc; 0.04;
нарком;12635;_ Gen;0.979;_ Nom;0.191;ПО Dat;0.0654;_ Ins;0.0372;_ Dat;0.0371;_ Acc;0.0109;
разжигание;15208;_ Gen;0.979;В Loc;0.0283;_ Nom;0.00782;
экс-губернатор;8823;_ Gen;0.979;_ Nom;0.244;_ Acc;0.0488;_ Dat;0.0261;_ Ins;0.0246;
двуокись;2201;_ Gen;0.979;_ Nom;0.005;
мочка;3729;_ Gen;0.979;_ Nom;0.00322;
закись;1420;_ Gen;0.978;_ Nom;0.00634;
бразда;4079;_ Gen;0.978;
зеница;1468;_ Gen;0.978;_ Nom;0.00817;
и;5082;_ Nom;0.977;_ Gen;0.825;_ Ins;0.112;_ Acc;0.0799;_ Dat;0.0549;
рядность;1147;_ Gen;0.976;
стечение;18270;_ Gen;0.976;_ Nom;0.0515;
прекращение;159459;_ Gen;0.976;В Loc;0.0159;_ Nom;0.00408;
мнтк;125;_ Nom;0.976;_ Gen;0.128;_ Ins;0.032;
возмутительница;166;_ Gen;0.976;
причинитель;453;_ Gen;0.976;
соблюдение;137210;_ Gen;0.974;_ Ins;0.0518;В Loc;0.037;ПРИ Loc;0.0157;НА Loc;0.0104;_ Nom;0.00652;
вотум;7231;_ Gen;0.974;_ Dat;0.0307;В Loc;0.0116;_ Nom;0.0083;
совершение;164710;_ Gen;0.974;_ Ins;0.0357;В Loc;0.0124;_ Nom;0.000862;
минпечати;263;_ Gen;0.973;
нефтегаз;3578;_ Gen;0.973;_ Nom;0.00866;
расторжение;20756;_ Gen;0.973;В Loc;0.0214;ПО Dat;0.0158;С Ins;0.0125;_ Nom;0.00178;
наркомат;1796;_ Gen;0.973;ПО Dat;0.0367;_ Nom;0.0078;
ужесточение;39020;_ Gen;0.973;В Loc;0.0257;_ Nom;0.00848;
айсен;437;_ Nom;0.973;
сотрясение;17283;_ Gen;0.972;_ Nom;0.00972;
льюис;2823;_ Nom;0.972;
миома;2081;_ Gen;0.972;_ Nom;0.012;
сжижение;1972;_ Gen;0.972;НА Loc;0.0172;
мид;24024;_ Gen;0.971;_ Nom;0.00175;
отмывание;25449;_ Gen;0.971;В Loc;0.0415;ЧЕРЕЗ Acc;0.0251;_ Ins;0.0116;_ Nom;0.0031;
запудривание;102;_ Gen;0.971;_ Dat;0.108;
подведение;17381;_ Gen; 0.97;К Dat;0.0246;_ Nom;0.0102;
жорес;198;_ Nom; 0.97;
иртыш;329;ДО Gen; 0.97;
фигурантка;3628;_ Gen;0.969;_ Nom;0.108;ПО Dat;0.0455;_ Acc; 0.03;_ Dat;0.0273;
неисполнение;20552;_ Gen;0.969;_ Ins;0.164;В Acc;0.0196;В Loc;0.0161;_ Nom;0.00837;
минобороны;6890;_ Gen;0.969;_ Nom;0.00116;
ракетка;14309;_ Gen;0.969;_ Nom;0.172;_ Acc;0.0595;В Loc;0.0534;_ Ins;0.0362;_ Dat;0.0256;
нафтогаз;6940;_ Gen;0.968;_ Nom;0.0199;
предоставление;175417;_ Gen;0.968;_ Dat;0.258;В Loc;0.0415;В Acc;0.0263;_ Ins;0.0238;ДЛЯ Gen;0.0171;НА Loc;0.012;_ Nom;0.00655;
гексафторид;774;_ Gen;0.968;
адвентист;980;_ Gen;0.966;
фибрилляция;2185;_ Gen;0.966;_ Nom;0.00595;
несоблюдение;21515;_ Gen;0.966;_ Ins;0.0831;_ Nom;0.0204;В Loc;0.0204;ПРИ Loc;0.0192;
вынесение;30331;_ Gen;0.966;_ Ins;0.0594;_ Dat;0.0508;НА Acc;0.044;В Acc;0.0117;В Loc;0.0115;_ Nom;0.00178;
экс-председатель;3241;_ Gen;0.966;_ Nom;0.306;_ Acc;0.0284;_ Dat;0.0197;
прожигание;378;_ Gen;0.966;НА Acc;0.0529;_ Nom;0.0265;
пэрство;1189;_ Gen;0.966;С Ins;0.0109;_ Nom;0.00925;
взимание;10496;_ Gen;0.966;С Gen;0.102;ЗА Acc;0.0302;ПРИ Loc;0.0181;_ Ins;0.0163;В Loc;0.0149;В Acc;0.0103;_ Nom;0.00191;
несение;12313;_ Gen;0.965;НА Loc; 0.05;В Loc;0.0392;_ Ins;0.0258;_ Nom;0.00365;
трлн;3119;_ Gen;0.965;ОКОЛО Gen;0.0112;_ Nom;0.00353;
расхитительница;373;_ Gen;0.965;_ Nom;0.115;_ Ins;0.0107;
урез;1227;_ Gen;0.963;В Loc;0.0122;НА Loc;0.0106;_ Nom;0.00326;
перекись;3490;_ Gen;0.963;_ Nom;0.00315;
восшествие;3189;НА Acc;0.963;_ Gen;0.331;
начальник;602772;_ Gen;0.963;_ Nom;0.296;_ Acc;0.0185;_ Dat;0.0134;_ Ins;0.013;
тушение;34440;_ Gen;0.963;В Loc;0.021;_ Nom;0.00183;
госдепартамент;3989;_ Gen;0.963;_ Nom;0.00451;
неоказание;1724;_ Gen;0.962;_ Dat;0.103;_ Ins;0.0667;БЕЗ Gen;0.018;В Loc;0.0174;_ Nom;0.0116;
ухудшение;72002;_ Gen;0.962;В Loc;0.028;_ Nom;0.0102;
спецпредставитель;12515;_ Gen;0.962;ПО Dat;0.527;_ Nom;0.338;В Loc;0.065;НА Loc;0.039;_ Ins;0.0337;_ Acc;0.0133;_ Dat;0.00543;
повышение;494541;_ Gen;0.962;В Loc;0.0333;_ Nom;0.0196;_ Dat;0.0044;
возложение;12129;_ Gen;0.961;К Dat;0.416;НА Acc;0.143;НА Loc;0.0406;У Gen;0.0402;В Acc;0.0184;В Loc;0.0159;_ Nom;0.0047;_ Dat;0.00305;
налаживание;15121;_ Gen; 0.96;В Loc;0.014;_ Nom;0.00569;
подзащитный;12754;_ Gen; 0.96;_ Nom;0.0109;
скончание;1810;_ Gen; 0.96;_ Nom;0.00221;
прищучивание;125;_ Gen; 0.96;_ Nom; 0.96;В Acc; 0.96;
переливание;8549;_ Gen; 0.96;_ Dat;0.0249;_ Nom;0.00386;
цирроз;2180;_ Gen;0.959;_ Nom;0.00872;
возмутитель;2228;_ Gen;0.959;_ Nom;0.0292;
установление;136575;_ Gen;0.959;В Loc;0.0595;НА Loc;0.0169;ДЛЯ Gen;0.0121;_ Nom;0.00669;
развязывание;6264;_ Gen;0.958;_ Ins;0.0289;В Loc;0.0118;_ Nom;0.00208;
невыполнение;19308;_ Gen;0.958;_ Ins;0.145;В Acc;0.0226;В Loc;0.0111;_ Nom;0.0102;ПРИ Loc; 0.01;
приостановка;29594;_ Gen;0.957;НА Acc;0.0181;В Loc;0.0173;_ Ins;0.0152;ИЗ-ЗА Gen;0.0139;_ Nom;0.00446;
пролитие;1111;_ Gen;0.957;_ Nom;0.0036;
таяние;8676;_ Gen;0.957;В Loc;0.0817;НА Loc;0.0249;_ Nom;0.00369;
млн;57427;_ Gen;0.956;_ Nom;0.018;
денуклеаризация;2408;_ Gen;0.956;НА Loc;0.0166;_ Nom;0.00166;
возобновление;60587;_ Gen;0.956;В Loc;0.0237;_ Nom;0.00352;
першение;887;В Loc;0.956;_ Nom;0.0124;
подписание;96291;_ Gen;0.956;_ Ins;0.0573;В Loc;0.024;_ Nom;0.003;
завершение;181150;_ Gen;0.955;_ Nom;0.00641;
распитие;7228;_ Gen;0.955;В Loc;0.167;НА Loc;0.0522;МЕЖДУ Ins;0.0322;_ Nom;0.00111;
продление;63634;_ Gen;0.955;НА Acc;0.0365;ДО Gen;0.0282;_ Dat;0.0178;В Loc;0.0147;_ Nom;0.00438;
протяжение;125261;_ Gen;0.955;_ Nom;0.00303;
присасывание;2153;_ Gen;0.955;К Dat;0.0158;
прожигатель;619;_ Gen;0.955;_ Nom;0.0194;
середина;292707;_ Gen;0.954;_ Nom;0.0127;
сборная;388565;_ Gen;0.954;ПО Dat;0.103;_ Nom;0.0128;_ Dat;0.00322;
гипохлорит;649;_ Gen;0.954;_ Nom;0.0077;
спинка;35659;_ Gen;0.954;_ Nom;0.00278;
совбез;1206;_ Gen;0.954;_ Nom;0.0149;
увеличение;385200;_ Gen;0.953;В Loc;0.0311;_ Nom;0.0143;
заламывание;255;_ Gen;0.953;ЗА Acc;0.0157;
снижение;433567;_ Gen;0.952;В Loc;0.0385;_ Nom;0.0152;
овчинка;541;_ Gen;0.952;
страж;47097;_ Gen;0.952;_ Nom;0.0137;
кончик;34478;_ Gen;0.952;_ Nom;0.00249;
фрс;330;_ Gen;0.952;_ Nom;0.0152;С Ins;0.0121;
отмена;138785;_ Gen;0.951;В Loc;0.0237;_ Ins;0.0113;_ Nom;0.00663;
микрохирургия;1583;_ Gen;0.951;_ Nom;0.012;
успение;3749;_ Gen;0.951;_ Nom;0.00453;
сгонка;303;_ Gen; 0.95;К Dat;0.0132;
павлов;101;С Gen; 0.95;
проведение;779742;_ Gen; 0.95;В Loc;0.0554;НА Loc;0.0146;_ Ins;0.0105;_ Nom;0.00369;
уклонение;28742;ОТ Gen; 0.95;В Loc;0.039;НА Acc;0.0204;_ Ins;0.0145;С Gen;0.0135;_ Nom;0.00529;
наращивание;30791;_ Gen; 0.95;В Loc;0.0401;_ Ins;0.0258;НА Loc;0.0223;У Gen;0.0182;_ Nom;0.00611;
осуществление;133769;_ Gen;0.949;_ Ins;0.0332;В Loc;0.0222;_ Nom;0.00422;
уплата;65436;_ Gen;0.949;_ Ins;0.0206;В Loc;0.0198;В Acc;0.0158;ЗА Acc;0.0115;С Gen;0.0103;_ Dat;0.0064;_ Nom;0.00081;
генсек;30854;_ Gen;0.949;_ Nom;0.252;_ Ins;0.0304;ПО Dat;0.0141;_ Dat;0.0131;
расходование;19056;_ Gen;0.949;НА Acc;0.0495;В Loc;0.0326;_ Ins;0.0252;_ Nom;0.00541;
окончание;324854;_ Gen;0.948;_ Nom;0.00372;
нераспространение;6345;_ Gen;0.948;В Loc;0.0167;
налипание;1916;_ Gen;0.948;НА Acc; 0.21;НА Loc; 0.16;_ Ins;0.0371;
завышение;7563;_ Gen;0.948;В Loc;0.0274;_ Ins;0.0257;ПРИ Loc;0.0111;_ Nom;0.00635;
нанесение;52940;_ Gen;0.947;_ Dat;0.0971;НА Acc;0.0692;_ Ins;0.0336;В Loc;0.0219;ПО Dat;0.0179;_ Nom;0.00453;
оглашение;21146;_ Gen;0.947;В Loc;0.015;_ Ins;0.0139;О Loc;0.0123;_ Dat;0.00411;_ Nom;0.00123;
администрация;526968;_ Gen;0.947;_ Nom;0.00489;
неуплата;13935;_ Gen;0.947;_ Ins;0.0456;В Acc;0.0399;В Loc;0.0309;НА Acc;0.0106;ЗА Acc;0.0102;_ Dat;0.00725;_ Nom;0.0028;
принятие;280729;_ Gen;0.946;_ Ins;0.0594;В Loc;0.0401;НА Acc;0.0324;В Acc;0.0275;_ Nom;0.00583;
глава;2074006;_ Gen;0.946;_ Nom;0.275;_ Ins;0.0169;_ Acc;0.0144;_ Dat;0.0114;
экс-спикер;2655;_ Gen;0.946;_ Nom;0.359;_ Ins;0.038;_ Acc;0.0347;_ Dat;0.0128;
тютелька;258;В Acc;0.946;_ Nom;0.0465;
предотвращение;60843;_ Gen;0.945;В Loc;0.0127;_ Nom;0.00569;
рекуперация;3414;_ Gen;0.945;ПРИ Loc;0.191;НА Loc;0.0146;_ Nom;0.00322;
вмс;2951;_ Gen;0.945;
выполнение;311757;_ Gen;0.945;_ Ins;0.0415;В Loc;0.0233;_ Dat;0.00539;_ Nom;0.00508;
декада;14509;_ Gen;0.945;_ Nom;0.0193;В Loc;0.0123;
обороноспособность;7657;_ Gen;0.945;_ Nom;0.00144;
увековечение;4397;_ Gen;0.944;В Loc;0.013;_ Nom;0.00387;
тыс;82336;_ Gen;0.944;_ Nom;0.0252;
сохранение;206220;_ Gen;0.944;В Loc; 0.06;НА Loc;0.0203;_ Nom;0.014;
мэрия;49583;_ Gen;0.944;_ Nom;0.00672;
пересмотр;44444;_ Gen;0.943;В Loc;0.025;В Acc;0.0197;ПО Dat;0.0137;_ Ins;0.0137;_ Nom;0.00599;
перепись;44110;_ Gen;0.943;В Loc;0.0228;_ Nom;0.00805;
начало;1326491;_ Gen;0.943;_ Nom;0.027;_ Dat;0.00206;
коап;4635;_ Gen;0.943;_ Nom;0.088;
объём;619292;_ Gen;0.942;В Loc;0.0161;_ Nom;0.0099;
диафиз;346;_ Gen;0.942;В Loc;0.0145;
аннексия;16499;_ Gen;0.942;_ Ins;0.226;В Loc;0.0201;_ Nom;0.0119;
пресс-секретарь;156349;_ Gen;0.942;_ Nom;0.662;_ Acc;0.0187;_ Dat;0.00336;
окись;2964;_ Gen;0.942;_ Nom;0.00607;
охрана;199603;_ Gen;0.942;В Loc;0.0195;ОТ Gen;0.0133;_ Nom;0.0106;
получение;443872;_ Gen;0.941;_ Ins;0.0492;В Loc;0.0274;ОТ Gen;0.0206;ИЗ Gen;0.0121;_ Nom;0.00601;
зажжение;1434;_ Gen;0.941;НА Loc; 0.09;В Loc;0.0391;У Gen;0.0202;_ Nom;0.00349;
десяток;381573;_ Gen;0.941;_ Nom;0.0118;
эмпиема;102;_ Gen;0.941;
юстиция;21219;_ Gen;0.941;_ Nom;0.00363;
замглавы;54837;_ Gen;0.941;_ Nom; 0.51;_ Acc;0.0259;ПО Dat;0.0205;_ Ins;0.0106;_ Dat;0.00669;
управделами;3381;_ Gen; 0.94;_ Nom;0.138;_ Acc;0.0115;_ Dat;0.00473;
присуждение;9981;_ Gen; 0.94;_ Dat;0.223;В Loc;0.0166;ЗА Acc;0.0149;_ Nom;0.000601;
межевание;4417;_ Gen; 0.94;_ Nom;0.00113;
приостановление;12725;_ Gen; 0.94;НА Acc;0.078;_ Ins;0.0308;В Loc;0.0192;ДО Gen;0.0168;_ Nom;0.00354;
составление;52640;_ Gen; 0.94;_ Nom;0.00526;
собираемость;3761;_ Gen;0.939;В Loc;0.0359;В Acc;0.0149;С Gen;0.0106;_ Nom;0.00213;
перманганат;379;_ Gen;0.939;_ Nom;0.0211;
поддержание;78617;_ Gen;0.939;В Loc;0.0943;НА Loc;0.0301;_ Nom;0.00614;
выяснение;29866;_ Gen;0.939;_ Nom;0.00599;
